date,league_id,league_name,map_id,map_name,winner_id,winner_name,winner_race,loser_id,loser_name,loser_race
2011-06-01,1450,2011_GSL_Super_Tournament,445,Dual_Sight,590,MVP,Terran,160,GanZi,Terran
2011-05-31,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,2095,sC,Terran,1878,Hyperdub,Terran
2011-05-31,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,2095,sC,Terran,1878,Hyperdub,Terran
2011-05-31,1450,2011_GSL_Super_Tournament,432,Crevasse,608,Choya,Protoss,1903,Zenio,Zerg
2011-05-31,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,608,Choya,Protoss,1903,Zenio,Zerg
2011-05-31,1450,2011_GSL_Super_Tournament,445,Dual_Sight,1903,Zenio,Zerg,608,Choya,Protoss
2011-05-31,1450,2011_GSL_Super_Tournament,443,Terminus_SE,1870,TOP,Terran,1844,August[Kor],Terran
2011-05-31,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,1870,TOP,Terran,1844,August[Kor],Terran
2011-05-30,1450,2011_GSL_Super_Tournament,421,Crossfire_SE,147,NaDa,Terran,2244,CoCa,Zerg
2011-05-30,1450,2011_GSL_Super_Tournament,443,Terminus_SE,147,NaDa,Terran,2244,CoCa,Zerg
2011-05-30,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,686,Virus,Terran,168,Junwi,Zerg
2011-05-30,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,168,Junwi,Zerg,686,Virus,Terran
2011-05-30,1450,2011_GSL_Super_Tournament,421,Crossfire_SE,686,Virus,Terran,168,Junwi,Zerg
2011-05-30,1450,2011_GSL_Super_Tournament,432,Crevasse,1959,Kyrix,Zerg,1983,Banbanssu,Protoss
2011-05-30,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,1959,Kyrix,Zerg,1983,Banbanssu,Protoss
2011-05-30,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,569,Line,Zerg,1314,Jinro,Terran
2011-05-30,1450,2011_GSL_Super_Tournament,468,Bel'Shir_Beach,569,Line,Zerg,1314,Jinro,Terran
2011-05-29,1813,2011_YLSL__1,379,Metalopolis,3646,SlayerSEve,Terran,3647,Ddoit,Terran
2011-05-29,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3647,Ddoit,Terran,3646,SlayerSEve,Terran
2011-05-29,1813,2011_YLSL__1,448,Tal'Darim_Altar_LE,3646,SlayerSEve,Terran,3647,Ddoit,Terran
2011-05-29,1813,2011_YLSL__1,379,Metalopolis,3647,Ddoit,Terran,3646,SlayerSEve,Terran
2011-05-29,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3646,SlayerSEve,Terran,3647,Ddoit,Terran
2011-05-29,1813,2011_YLSL__1,448,Tal'Darim_Altar_LE,3647,Ddoit,Terran,3648,Pink,Protoss
2011-05-29,1813,2011_YLSL__1,379,Metalopolis,3647,Ddoit,Terran,3648,Pink,Protoss
2011-05-29,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3648,Pink,Protoss,3647,Ddoit,Terran
2011-05-29,1813,2011_YLSL__1,448,Tal'Darim_Altar_LE,3646,SlayerSEve,Terran,3649,LittleBride,Terran
2011-05-29,1813,2011_YLSL__1,379,Metalopolis,3646,SlayerSEve,Terran,3649,LittleBride,Terran
2011-05-29,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3649,LittleBride,Terran,3646,SlayerSEve,Terran
2011-05-28,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3649,LittleBride,Terran,3653,Jenna,Terran
2011-05-28,1813,2011_YLSL__1,379,Metalopolis,3649,LittleBride,Zerg,3652,CaptainSC2,Zerg
2011-05-28,1813,2011_YLSL__1,379,Metalopolis,3647,Ddoit,Terran,3653,Jenna,Terran
2011-05-28,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3653,Jenna,Terran,3649,LittleBride,Terran
2011-05-28,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3647,Ddoit,Terran,3652,CaptainSC2,Zerg
2011-05-28,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3648,Pink,Protoss,3651,Porori,Zerg
2011-05-28,1813,2011_YLSL__1,379,Metalopolis,3651,Porori,Zerg,3650,Sinnara,Zerg
2011-05-28,1813,2011_YLSL__1,379,Metalopolis,3646,SlayerSEve,Terran,3648,Pink,Protoss
2011-05-28,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3648,Pink,Protoss,3651,Porori,Zerg
2011-05-28,1813,2011_YLSL__1,396,Xel'Naga_Caverns,3646,SlayerSEve,Terran,3650,Sinnara,Zerg
2011-05-28,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,1598,HuK,Protoss,1853,San,Protoss
2011-05-28,1450,2011_GSL_Super_Tournament,444,Xel'Naga_Fortress,1853,San,Protoss,1598,HuK,Protoss
2011-05-28,1450,2011_GSL_Super_Tournament,468,Bel'Shir_Beach,1598,HuK,Protoss,1853,San,Protoss
2011-05-28,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,1856,Polt,Terran,688,LosirA,Zerg
2011-05-28,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,688,LosirA,Zerg,1856,Polt,Terran
2011-05-28,1450,2011_GSL_Super_Tournament,444,Xel'Naga_Fortress,1856,Polt,Terran,688,LosirA,Zerg
2011-05-28,1450,2011_GSL_Super_Tournament,443,Terminus_SE,29,NesTea,Zerg,412,Cezanne,Zerg
2011-05-28,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,412,Cezanne,Zerg,29,NesTea,Zerg
2011-05-28,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,29,NesTea,Zerg,412,Cezanne,Zerg
2011-05-28,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,561,Bomber,Terran,106,SangHo,Protoss
2011-05-28,1450,2011_GSL_Super_Tournament,468,Bel'Shir_Beach,561,Bomber,Terran,106,SangHo,Protoss
2011-05-27,1450,2011_GSL_Super_Tournament,432,Crevasse,2306,Alicia,Protoss,640,MC,Protoss
2011-05-27,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,2306,Alicia,Protoss,640,MC,Protoss
2011-05-27,1450,2011_GSL_Super_Tournament,421,Crossfire_SE,951,Byun,Terran,1857,LegalMind,Protoss
2011-05-27,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,951,Byun,Terran,1857,LegalMind,Protoss
2011-05-27,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,1857,LegalMind,Protoss,951,Byun,Terran
2011-05-27,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,1971,Leenock,Zerg,1988,aLive,Terran
2011-05-27,1450,2011_GSL_Super_Tournament,421,Crossfire_SE,1971,Leenock,Zerg,1988,aLive,Terran
2011-05-27,1450,2011_GSL_Super_Tournament,443,Terminus_SE,114,Clide,Terran,15,RainBOw,Terran
2011-05-27,1450,2011_GSL_Super_Tournament,445,Dual_Sight,114,Clide,Terran,15,RainBOw,Terran
2011-05-27,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,15,RainBOw,Terran,114,Clide,Terran
2011-05-26,1450,2011_GSL_Super_Tournament,443,Terminus_SE,959,MarineKing,Terran,969,Squirtle,Protoss
2011-05-26,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,959,MarineKing,Terran,969,Squirtle,Protoss
2011-05-26,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,100,AcE,Protoss,97,FruitDealer,Zerg
2011-05-26,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,100,AcE,Protoss,97,FruitDealer,Zerg
2011-05-26,1450,2011_GSL_Super_Tournament,468,Bel'Shir_Beach,97,FruitDealer,Zerg,100,AcE,Protoss
2011-05-26,1450,2011_GSL_Super_Tournament,468,Bel'Shir_Beach,687,RevivaL,Zerg,1900,Ensnare,Terran
2011-05-26,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,687,RevivaL,Zerg,1900,Ensnare,Terran
2011-05-26,1450,2011_GSL_Super_Tournament,445,Dual_Sight,1901,HongUn,Protoss,2084,Moon,Zerg
2011-05-26,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,2084,Moon,Zerg,1901,HongUn,Protoss
2011-05-26,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,1901,HongUn,Protoss,2084,Moon,Zerg
2011-05-25,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,1092,Min,Zerg,117,July,Zerg
2011-05-25,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,117,July,Zerg,1092,Min,Zerg
2011-05-25,1450,2011_GSL_Super_Tournament,432,Crevasse,1092,Min,Zerg,117,July,Zerg
2011-05-25,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,1894,Genius,Protoss,225,BoxeR,Terran
2011-05-25,1450,2011_GSL_Super_Tournament,432,Crevasse,225,BoxeR,Terran,1894,Genius,Protoss
2011-05-25,1450,2011_GSL_Super_Tournament,445,Dual_Sight,1894,Genius,Protoss,225,BoxeR,Terran
2011-05-25,1450,2011_GSL_Super_Tournament,468,Bel'Shir_Beach,2097,TheBest,Terran,2101,Jjun,Terran
2011-05-25,1450,2011_GSL_Super_Tournament,443,Terminus_SE,2097,TheBest,Terran,2101,Jjun,Terran
2011-05-25,1450,2011_GSL_Super_Tournament,421,Crossfire_SE,103,TesteR,Protoss,2093,YuGiOh,Zerg
2011-05-25,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,103,TesteR,Protoss,2093,YuGiOh,Zerg
2011-05-24,1450,2011_GSL_Super_Tournament,468,Bel'Shir_Beach,1847,JookTo,Zerg,1848,anypro,Protoss
2011-05-24,1450,2011_GSL_Super_Tournament,443,Terminus_SE,1848,anypro,Protoss,1847,JookTo,Zerg
2011-05-24,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,1847,JookTo,Zerg,1848,anypro,Protoss
2011-05-24,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,2242,Keen,Terran,1957,Rain,Terran
2011-05-24,1450,2011_GSL_Super_Tournament,443,Terminus_SE,2242,Keen,Terran,1957,Rain,Terran
2011-05-24,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,2626,viOLet,Zerg,78,TheWinD,Zerg
2011-05-24,1450,2011_GSL_Super_Tournament,441,Metalopolis_1.1,2626,viOLet,Zerg,78,TheWinD,Zerg
2011-05-24,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,957,Ryung,Terran,1855,InCa,Protoss
2011-05-24,1450,2011_GSL_Super_Tournament,432,Crevasse,957,Ryung,Terran,1855,InCa,Protoss
2011-05-23,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,665,MMA,Terran,1968,Lyn,Terran
2011-05-23,1450,2011_GSL_Super_Tournament,443,Terminus_SE,1968,Lyn,Terran,665,MMA,Terran
2011-05-23,1450,2011_GSL_Super_Tournament,444,Xel'Naga_Fortress,665,MMA,Terran,1968,Lyn,Terran
2011-05-23,1450,2011_GSL_Super_Tournament,443,Terminus_SE,26,SuperNoVa,Terran,1860,CheckPrime,Zerg
2011-05-23,1450,2011_GSL_Super_Tournament,432,Crevasse,26,SuperNoVa,Terran,1860,CheckPrime,Zerg
2011-05-23,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,160,GanZi,Terran,1953,ButterflyEffect,Terran
2011-05-23,1450,2011_GSL_Super_Tournament,421,Crossfire_SE,160,GanZi,Terran,1953,ButterflyEffect,Terran
2011-05-23,1450,2011_GSL_Super_Tournament,448,Tal'Darim_Altar_LE,590,MVP,Terran,2838,Creator,Protoss
2011-05-23,1450,2011_GSL_Super_Tournament,432,Crevasse,2838,Creator,Protoss,590,MVP,Terran
2011-05-23,1450,2011_GSL_Super_Tournament,429,Xel'Naga_Caverns_1.1,590,MVP,Terran,2838,Creator,Protoss
2011-05-19,1424,GSTL_May_2011,441,Metalopolis_1.1,665,MMA,Terran,2627,DongRaeGu,Zerg
2011-05-19,1424,GSTL_May_2011,445,Dual_Sight,2627,DongRaeGu,Zerg,160,GanZi,Terran
2011-05-19,1424,GSTL_May_2011,421,Crossfire_SE,160,GanZi,Terran,1852,GuineaPig,Zerg
2011-05-19,1424,GSTL_May_2011,444,Xel'Naga_Fortress,1852,GuineaPig,Zerg,1952,Frozen,Protoss
2011-05-19,1424,GSTL_May_2011,468,Bel'Shir_Beach,1952,Frozen,Protoss,2626,viOLet,Zerg
2011-05-19,1424,GSTL_May_2011,448,Tal'Darim_Altar_LE,1952,Frozen,Protoss,2242,Keen,Terran
2011-05-19,1424,GSTL_May_2011,432,Crevasse,2242,Keen,Terran,1092,Min,Zerg
2011-05-19,1424,GSTL_May_2011,443,Terminus_SE,1092,Min,Zerg,1894,Genius,Protoss
2011-05-19,1424,GSTL_May_2011,429,Xel'Naga_Caverns_1.1,1894,Genius,Protoss,957,Ryung,Terran
2011-05-18,1424,GSTL_May_2011,432,Crevasse,2627,DongRaeGu,Zerg,640,MC,Protoss
2011-05-18,1424,GSTL_May_2011,421,Crossfire_SE,2627,DongRaeGu,Zerg,26,SuperNoVa,Terran
2011-05-18,1424,GSTL_May_2011,445,Dual_Sight,2627,DongRaeGu,Zerg,147,NaDa,Terran
2011-05-18,1424,GSTL_May_2011,444,Xel'Naga_Fortress,147,NaDa,Terran,1852,GuineaPig,Protoss
2011-05-18,1424,GSTL_May_2011,448,Tal'Darim_Altar_LE,1852,GuineaPig,Protoss,222,HerO,Protoss
2011-05-18,1424,GSTL_May_2011,429,Xel'Naga_Caverns_1.1,222,HerO,Protoss,1894,Genius,Protoss
2011-05-18,1424,GSTL_May_2011,441,Metalopolis_1.1,665,MMA,Terran,2095,sC,Terran
2011-05-18,1424,GSTL_May_2011,445,Dual_Sight,665,MMA,Terran,2106,GuMiho,Terran
2011-05-18,1424,GSTL_May_2011,421,Crossfire_SE,2106,GuMiho,Terran,2306,Alicia,Protoss
2011-05-18,1424,GSTL_May_2011,432,Crevasse,2106,GuMiho,Terran,160,GanZi,Terran
2011-05-18,1424,GSTL_May_2011,448,Tal'Darim_Altar_LE,160,GanZi,Terran,608,Choya,Protoss
2011-05-18,1424,GSTL_May_2011,444,Xel'Naga_Fortress,160,GanZi,Terran,1971,Leenock,Zerg
2011-05-18,1424,GSTL_May_2011,429,Xel'Naga_Caverns_1.1,1971,Leenock,Zerg,1849,TaeJa,Terran
2011-05-17,1424,GSTL_May_2011,441,Metalopolis_1.1,640,MC,Protoss,117,July,Zerg
2011-05-17,1424,GSTL_May_2011,432,Crevasse,640,MC,Protoss,561,Bomber,Terran
2011-05-17,1424,GSTL_May_2011,445,Dual_Sight,640,MC,Protoss,100,AcE,Protoss
2011-05-17,1424,GSTL_May_2011,444,Xel'Naga_Fortress,100,AcE,Protoss,1903,Zenio,Zerg
2011-05-17,1424,GSTL_May_2011,468,Bel'Shir_Beach,1903,Zenio,Zerg,969,Squirtle,Protoss
2011-05-17,1424,GSTL_May_2011,429,Xel'Naga_Caverns_1.1,969,Squirtle,Protoss,222,HerO,Protoss
2011-05-17,1424,GSTL_May_2011,443,Terminus_SE,2627,DongRaeGu,Zerg,959,MarineKing,Terran
2011-05-17,1424,GSTL_May_2011,444,Xel'Naga_Fortress,959,MarineKing,Terran,1852,GuineaPig,Protoss
2011-05-17,1424,GSTL_May_2011,445,Dual_Sight,1852,GuineaPig,Zerg,1842,Maka,Terran
2011-05-17,1424,GSTL_May_2011,448,Tal'Darim_Altar_LE,1852,GuineaPig,Protoss,2308,BBoongBBoong,Zerg
2011-05-17,1424,GSTL_May_2011,421,Crossfire_SE,2308,BBoongBBoong,Zerg,2243,Noblesse,Terran
2011-05-17,1424,GSTL_May_2011,441,Metalopolis_1.1,2308,BBoongBBoong,Zerg,2307,TAiLS,Protoss
2011-05-17,1424,GSTL_May_2011,429,Xel'Naga_Caverns_1.1,2307,TAiLS,Protoss,1901,HongUn,Protoss
2011-05-16,1424,GSTL_May_2011,444,Xel'Naga_Fortress,2095,sC,Terran,1988,aLive,Terran
2011-05-16,1424,GSTL_May_2011,443,Terminus_SE,1988,aLive,Terran,1971,Leenock,Zerg
2011-05-16,1424,GSTL_May_2011,441,Metalopolis_1.1,1988,aLive,Terran,2106,GuMiho,Terran
2011-05-16,1424,GSTL_May_2011,421,Crossfire_SE,2106,GuMiho,Terran,103,TesteR,Protoss
2011-05-16,1424,GSTL_May_2011,445,Dual_Sight,2106,GuMiho,Terran,97,FruitDealer,Zerg
2011-05-16,1424,GSTL_May_2011,448,Tal'Darim_Altar_LE,2106,GuMiho,Terran,96,PuMa,Terran
2011-05-16,1424,GSTL_May_2011,429,Xel'Naga_Caverns_1.1,96,PuMa,Terran,961,Lucky,Zerg
2011-05-16,1424,GSTL_May_2011,441,Metalopolis_1.1,1849,TaeJa,Terran,1959,Kyrix,Zerg
2011-05-16,1424,GSTL_May_2011,443,Terminus_SE,1849,TaeJa,Terran,951,Byun,Terran
2011-05-16,1424,GSTL_May_2011,448,Tal'Darim_Altar_LE,1849,TaeJa,Terran,2244,CoCa,Zerg
2011-05-16,1424,GSTL_May_2011,429,Xel'Naga_Caverns_1.1,1849,TaeJa,Terran,946,Puzzle,Protoss
2011-05-15,1446,FXO_KotH_Korea__2,432,Crevasse,1314,Jinro,Terran,2088,AnnYeong,Zerg
2011-05-15,1446,FXO_KotH_Korea__2,441,Metalopolis_1.1,2088,AnnYeong,Zerg,2058,asd,Terran
2011-05-15,1446,FXO_KotH_Korea__2,448,Tal'Darim_Altar_LE,2058,asd,Terran,2105,Vines,Protoss
2011-05-15,1446,FXO_KotH_Korea__2,429,Xel'Naga_Caverns_1.1,2105,Vines,Protoss,1989,Hannibal,Terran
2011-05-15,1446,FXO_KotH_Korea__2,441,Metalopolis_1.1,1989,Hannibal,Terran,70,TheStC,Terran
2011-05-15,1446,FXO_KotH_Korea__2,448,Tal'Darim_Altar_LE,1989,Hannibal,Terran,2457,Drughead,Zerg
2011-05-15,1446,FXO_KotH_Korea__2,429,Xel'Naga_Caverns_1.1,1989,Hannibal,Terran,1092,Min,Zerg
2011-05-15,1446,FXO_KotH_Korea__2,448,Tal'Darim_Altar_LE,1092,Min,Zerg,608,Choya,Protoss
2011-05-15,1446,FXO_KotH_Korea__2,448,Tal'Darim_Altar_LE,608,Choya,Protoss,1842,Maka,Terran
2011-05-15,1446,FXO_KotH_Korea__2,441,Metalopolis_1.1,1842,Maka,Terran,2626,viOLet,Zerg
2011-05-15,1446,FXO_KotH_Korea__2,429,Xel'Naga_Caverns_1.1,1842,Maka,Terran,1598,HuK,Protoss
2011-05-15,1446,FXO_KotH_Korea__2,429,Xel'Naga_Caverns_1.1,1842,Maka,Terran,26,SuperNoVa,Terran
2011-05-14,1316,2011_GSL_Code_S_May,448,Tal'Darim_Altar_LE,29,NesTea,Zerg,1855,InCa,Protoss
2011-05-14,1316,2011_GSL_Code_S_May,421,Crossfire_SE,29,NesTea,Zerg,1855,InCa,Protoss
2011-05-14,1316,2011_GSL_Code_S_May,443,Terminus_SE,29,NesTea,Zerg,1855,InCa,Protoss
2011-05-14,1316,2011_GSL_Code_S_May,429,Xel'Naga_Caverns_1.1,29,NesTea,Zerg,1855,InCa,Protoss
2011-05-11,1409,2011_GSL_Up-Down_May,421,Crossfire_SE,1900,Ensnare,Terran,1968,Lyn,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,443,Terminus_SE,1900,Ensnare,Terran,1968,Lyn,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,441,Metalopolis_1.1,561,Bomber,Terran,1968,Lyn,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,432,Crevasse,561,Bomber,Terran,1968,Lyn,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,429,Xel'Naga_Caverns_1.1,1957,Rain,Terran,15,RainBOw,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,421,Crossfire_SE,1957,Rain,Terran,15,RainBOw,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,432,Crevasse,590,MVP,Terran,1957,Rain,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,429,Xel'Naga_Caverns_1.1,590,MVP,Terran,1957,Rain,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,441,Metalopolis_1.1,1959,Kyrix,Zerg,78,TheWinD,Zerg
2011-05-11,1409,2011_GSL_Up-Down_May,448,Tal'Darim_Altar_LE,1959,Kyrix,Zerg,78,TheWinD,Zerg
2011-05-11,1409,2011_GSL_Up-Down_May,445,Dual_Sight,78,TheWinD,Zerg,1959,Kyrix,Zerg
2011-05-11,1409,2011_GSL_Up-Down_May,448,Tal'Darim_Altar_LE,2626,viOLet,Zerg,1959,Kyrix,Zerg
2011-05-11,1409,2011_GSL_Up-Down_May,429,Xel'Naga_Caverns_1.1,2626,viOLet,Zerg,1959,Kyrix,Zerg
2011-05-11,1409,2011_GSL_Up-Down_May,443,Terminus_SE,1598,HuK,Protoss,665,MMA,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,441,Metalopolis_1.1,1598,HuK,Protoss,665,MMA,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,444,Xel'Naga_Fortress,959,MarineKing,Terran,665,MMA,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,432,Crevasse,959,MarineKing,Terran,665,MMA,Terran
2011-05-11,1409,2011_GSL_Up-Down_May,448,Tal'Darim_Altar_LE,665,MMA,Terran,959,MarineKing,Terran
2011-05-10,1409,2011_GSL_Up-Down_May,441,Metalopolis_1.1,1901,HongUn,Protoss,957,Ryung,Terran
2011-05-10,1409,2011_GSL_Up-Down_May,448,Tal'Darim_Altar_LE,957,Ryung,Terran,1901,HongUn,Protoss
2011-05-10,1409,2011_GSL_Up-Down_May,445,Dual_Sight,1901,HongUn,Protoss,957,Ryung,Terran
2011-05-10,1409,2011_GSL_Up-Down_May,445,Dual_Sight,640,MC,Protoss,957,Ryung,Terran
2011-05-10,1409,2011_GSL_Up-Down_May,421,Crossfire_SE,640,MC,Protoss,957,Ryung,Terran
2011-05-10,1409,2011_GSL_Up-Down_May,432,Crevasse,1988,aLive,Terran,1860,CheckPrime,Zerg
2011-05-10,1409,2011_GSL_Up-Down_May,448,Tal'Darim_Altar_LE,1988,aLive,Terran,1860,CheckPrime,Zerg
2011-05-10,1409,2011_GSL_Up-Down_May,445,Dual_Sight,951,Byun,Terran,1988,aLive,Terran
2011-05-10,1409,2011_GSL_Up-Down_May,443,Terminus_SE,951,Byun,Terran,1988,aLive,Terran
2011-05-10,1409,2011_GSL_Up-Down_May,448,Tal'Darim_Altar_LE,1988,aLive,Terran,951,Byun,Terran
2011-05-09,1409,2011_GSL_Up-Down_May,429,Xel'Naga_Caverns_1.1,1903,Zenio,Zerg,1314,Jinro,Terran
2011-05-09,1409,2011_GSL_Up-Down_May,443,Terminus_SE,1314,Jinro,Terran,1903,Zenio,Zerg
2011-05-09,1409,2011_GSL_Up-Down_May,445,Dual_Sight,1903,Zenio,Zerg,1314,Jinro,Terran
2011-05-09,1409,2011_GSL_Up-Down_May,429,Xel'Naga_Caverns_1.1,2244,CoCa,Zerg,1314,Jinro,Terran
2011-05-09,1409,2011_GSL_Up-Down_May,441,Metalopolis_1.1,2244,CoCa,Zerg,1314,Jinro,Terran
2011-05-09,1409,2011_GSL_Up-Down_May,444,Xel'Naga_Fortress,103,TesteR,Protoss,1853,San,Protoss
2011-05-09,1409,2011_GSL_Up-Down_May,432,Crevasse,1853,San,Protoss,103,TesteR,Protoss
2011-05-09,1409,2011_GSL_Up-Down_May,421,Crossfire_SE,103,TesteR,Protoss,1853,San,Protoss
2011-05-09,1409,2011_GSL_Up-Down_May,441,Metalopolis_1.1,2242,Keen,Terran,103,TesteR,Protoss
2011-05-09,1409,2011_GSL_Up-Down_May,429,Xel'Naga_Caverns_1.1,2242,Keen,Terran,103,TesteR,Protoss
2011-05-09,1409,2011_GSL_Up-Down_May,432,Crevasse,103,TesteR,Protoss,2242,Keen,Terran
2011-05-07,1316,2011_GSL_Code_S_May,421,Crossfire_SE,29,NesTea,Zerg,2095,sC,Terran
2011-05-07,1316,2011_GSL_Code_S_May,443,Terminus_SE,2095,sC,Terran,29,NesTea,Zerg
2011-05-07,1316,2011_GSL_Code_S_May,448,Tal'Darim_Altar_LE,29,NesTea,Zerg,2095,sC,Terran
2011-05-07,1316,2011_GSL_Code_S_May,444,Xel'Naga_Fortress,29,NesTea,Zerg,2095,sC,Terran
2011-05-07,1316,2011_GSL_Code_S_May,441,Metalopolis_1.1,2095,sC,Terran,29,NesTea,Zerg
2011-05-07,1316,2011_GSL_Code_S_May,432,Crevasse,1855,InCa,Protoss,147,NaDa,Terran
2011-05-07,1316,2011_GSL_Code_S_May,448,Tal'Darim_Altar_LE,1855,InCa,Protoss,147,NaDa,Terran
2011-05-07,1316,2011_GSL_Code_S_May,429,Xel'Naga_Caverns_1.1,1855,InCa,Protoss,147,NaDa,Terran
2011-05-06,1315,2011_GSL_Code_A_May,444,Xel'Naga_Fortress,561,Bomber,Terran,590,MVP,Terran
2011-05-06,1315,2011_GSL_Code_A_May,448,Tal'Darim_Altar_LE,561,Bomber,Terran,590,MVP,Terran
2011-05-06,1315,2011_GSL_Code_A_May,441,Metalopolis_1.1,590,MVP,Terran,561,Bomber,Terran
2011-05-06,1315,2011_GSL_Code_A_May,443,Terminus_SE,561,Bomber,Terran,590,MVP,Terran
2011-05-06,1315,2011_GSL_Code_A_May,432,Crevasse,561,Bomber,Terran,590,MVP,Terran
2011-05-06,1315,2011_GSL_Code_A_May,421,Crossfire_SE,590,MVP,Terran,561,Bomber,Terran
2011-05-05,1316,2011_GSL_Code_S_May,443,Terminus_SE,29,NesTea,Zerg,1848,anypro,Protoss
2011-05-05,1316,2011_GSL_Code_S_May,421,Crossfire_SE,1848,anypro,Protoss,29,NesTea,Zerg
2011-05-05,1316,2011_GSL_Code_S_May,441,Metalopolis_1.1,29,NesTea,Zerg,1848,anypro,Protoss
2011-05-05,1316,2011_GSL_Code_S_May,445,Dual_Sight,29,NesTea,Zerg,1848,anypro,Protoss
2011-05-05,1316,2011_GSL_Code_S_May,429,Xel'Naga_Caverns_1.1,1855,InCa,Protoss,106,SangHo,Protoss
2011-05-05,1316,2011_GSL_Code_S_May,443,Terminus_SE,1855,InCa,Protoss,106,SangHo,Protoss
2011-05-05,1316,2011_GSL_Code_S_May,448,Tal'Darim_Altar_LE,1855,InCa,Protoss,106,SangHo,Protoss
2011-05-04,1315,2011_GSL_Code_A_May,443,Terminus_SE,590,MVP,Terran,2242,Keen,Terran
2011-05-04,1315,2011_GSL_Code_A_May,432,Crevasse,2242,Keen,Terran,590,MVP,Terran
2011-05-04,1315,2011_GSL_Code_A_May,444,Xel'Naga_Fortress,590,MVP,Terran,2242,Keen,Terran
2011-05-04,1315,2011_GSL_Code_A_May,448,Tal'Darim_Altar_LE,590,MVP,Terran,2242,Keen,Terran
2011-05-04,1315,2011_GSL_Code_A_May,421,Crossfire_SE,561,Bomber,Terran,957,Ryung,Terran
2011-05-04,1315,2011_GSL_Code_A_May,448,Tal'Darim_Altar_LE,561,Bomber,Terran,957,Ryung,Terran
2011-05-04,1315,2011_GSL_Code_A_May,429,Xel'Naga_Caverns_1.1,957,Ryung,Terran,561,Bomber,Terran
2011-05-04,1315,2011_GSL_Code_A_May,445,Dual_Sight,561,Bomber,Terran,957,Ryung,Terran
